   -10.000000  134.359543
    -9.000000  164.392853
    -8.000000  205.491074
    -7.000000  263.648926
    -6.000000  349.334808
    -5.000000  481.841125
    -4.000000  698.669617
    -3.000000 1074.876343
    -2.000000 1746.674072
    -1.000000 2794.678467
     0.000000 3493.348145
     1.000000 2794.678467
     2.000000 1746.674072
     3.000000 1074.876343
     4.000000  698.669617
     5.000000  481.841125
     6.000000  349.334808
     7.000000  263.648926
     8.000000  205.491074
     9.000000  164.392853
