   -10.000000    2.794678
    -9.000000    3.088042
    -8.000000    3.408144
    -7.000000    3.751246
    -6.000000    4.109821
    -5.000000    4.471485
    -4.000000    4.818411
    -3.000000    5.127850
    -2.000000    5.374382
    -1.000000    5.534017
     0.000000    5.589357
     1.000000    5.534017
     2.000000    5.374382
     3.000000    5.127850
     4.000000    4.818411
     5.000000    4.471485
     6.000000    4.109821
     7.000000    3.751246
     8.000000    3.408144
     9.000000    3.088042
